date,visits
NaT-19,79
NaT-20,78
NaT-21,68
NaT-22,94
NaT-23,91
NaT-24,98
NaT-25,91
NaT-26,71
NaT-27,51
NaT-28,76
NaT-29,88
NaT-30,68
NaT-31,63
NaT-01,1
NaT-02,3
NaT-03,1
NaT-04,7
NaT-05,2
NaT-06,3
NaT-07,3
NaT-08,2
NaT-09,3
NaT-10,3
NaT-11,1
NaT-12,2
NaT-13,1
NaT-14,3
NaT-15,2
NaT-16,7
NaT-17,4
NaT-18,12
NaT-19,5
NaT-20,3
NaT-21,3
NaT-22,2
NaT-23,6
NaT-24,3
NaT-25,9
NaT-26,1
NaT-27,6
NaT-28,2
NaT-29,4
NaT-30,3
NaT-31,4
NaT-01,11
NaT-02,10
NaT-03,10
NaT-04,10
NaT-05,35
NaT-06,62
NaT-07,12
NaT-08,4
NaT-09,10
NaT-10,13
NaT-11,11
NaT-12,11
NaT-13,9
NaT-14,9
NaT-15,18
NaT-16,16
NaT-17,14
NaT-18,17
NaT-19,20
NaT-20,18
NaT-21,8
NaT-22,8
NaT-23,16
NaT-24,25
NaT-25,9
NaT-26,23
NaT-27,24
NaT-28,13
NaT-29,16
NaT-30,13
NaT-31,11
NaT-01,3
NaT-02,4
NaT-03,6
NaT-04,6
NaT-05,9
NaT-06,10
NaT-07,3
NaT-08,5
NaT-09,4
NaT-10,10
NaT-11,4
NaT-12,5
NaT-13,3
NaT-14,2
NaT-15,4
NaT-16,6
NaT-17,3
NaT-18,2
NaT-19,1
NaT-20,4
NaT-21,5
NaT-22,11
NaT-23,5
NaT-24,8
NaT-25,6
NaT-26,6
NaT-27,5
NaT-28,8
NaT-29,7
NaT-30,10
NaT-31,5
NaT-01,13
NaT-02,12
NaT-03,12
NaT-04,10
NaT-05,9
NaT-06,6
NaT-07,9
NaT-08,11
NaT-09,11
NaT-10,8
NaT-11,17
NaT-12,11
NaT-13,8
NaT-14,5
NaT-15,6
NaT-16,12
NaT-17,11
NaT-18,16
NaT-19,8
NaT-20,15
NaT-21,21
NaT-22,8
NaT-23,9
NaT-24,9
NaT-25,13
NaT-26,12
NaT-27,9
NaT-28,18
NaT-29,8
NaT-30,5
NaT-31,5
NaT-01,28
NaT-02,45
NaT-03,19
NaT-04,24
NaT-05,27
NaT-06,21
NaT-07,30
NaT-08,29
NaT-09,37
NaT-10,18
NaT-11,24
NaT-12,20
NaT-13,15
NaT-14,19
NaT-15,19
NaT-16,22
NaT-17,27
NaT-18,21
NaT-19,24
NaT-20,10
NaT-21,17
NaT-22,32
NaT-23,21
NaT-24,32
NaT-25,25
NaT-26,36
NaT-27,13
NaT-28,19
NaT-29,29
NaT-30,20
NaT-31,27
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,1
NaT-05,0
NaT-06,3
NaT-07,1
NaT-08,1
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,2
NaT-13,1
NaT-14,0
NaT-15,0
NaT-16,1
NaT-17,0
NaT-18,1
NaT-19,1
NaT-20,1
NaT-21,1
NaT-22,0
NaT-23,1
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,2
NaT-28,1
NaT-29,1
NaT-30,0
NaT-31,0
NaT-01,17
NaT-02,32
NaT-03,14
NaT-04,14
NaT-05,21
NaT-06,19
NaT-07,27
NaT-08,21
NaT-09,21
NaT-10,10
NaT-11,20
NaT-12,11
NaT-13,7
NaT-14,9
NaT-15,19
NaT-16,13
NaT-17,14
NaT-18,15
NaT-19,26
NaT-20,13
NaT-21,12
NaT-22,20
NaT-23,27
NaT-24,20
NaT-25,20
NaT-26,20
NaT-27,13
NaT-28,21
NaT-29,17
NaT-30,13
NaT-31,8
NaT-01,8
NaT-02,8
NaT-03,4
NaT-04,8
NaT-05,8
NaT-06,15
NaT-07,6
NaT-08,3
NaT-09,7
NaT-10,6
NaT-11,1
NaT-12,12
NaT-13,4
NaT-14,6
NaT-15,9
NaT-16,4
NaT-17,0
NaT-18,5
NaT-19,3
NaT-20,2
NaT-21,2
NaT-22,1
NaT-23,4
NaT-24,5
NaT-25,7
NaT-26,12
NaT-27,11
NaT-28,4
NaT-29,3
NaT-30,6
NaT-31,3
NaT-01,4
NaT-02,4
NaT-03,1
NaT-04,2
NaT-05,1
NaT-06,1
NaT-07,2
NaT-08,4
NaT-09,1
NaT-10,2
NaT-11,3
NaT-12,2
NaT-13,1
NaT-14,1
NaT-15,1
NaT-16,3
NaT-17,0
NaT-18,5
NaT-19,0
NaT-20,1
NaT-21,0
NaT-22,1
NaT-23,2
NaT-24,0
NaT-25,1
NaT-26,1
NaT-27,2
NaT-28,4
NaT-29,2
NaT-30,0
NaT-31,2
NaT-01,29
NaT-02,32
NaT-03,22
NaT-04,27
NaT-05,37
NaT-06,34
NaT-07,23
NaT-08,25
NaT-09,23
NaT-10,14
NaT-11,26
NaT-12,30
NaT-13,36
NaT-14,20
NaT-15,23
NaT-16,31
NaT-17,23
NaT-18,42
NaT-19,45
NaT-20,43
NaT-21,27
NaT-22,28
NaT-23,18
NaT-24,18
NaT-25,31
NaT-26,38
NaT-27,38
NaT-28,25
NaT-29,21
NaT-30,30
NaT-31,26
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,1
NaT-30,0
NaT-31,0
NaT-01,5
NaT-02,5
NaT-03,3
NaT-04,9
NaT-05,5
NaT-06,6
NaT-07,5
NaT-08,2
NaT-09,7
NaT-10,3
NaT-11,3
NaT-12,8
NaT-13,2
NaT-14,9
NaT-15,10
NaT-16,7
NaT-17,4
NaT-18,7
NaT-19,13
NaT-20,6
NaT-21,3
NaT-22,5
NaT-23,8
NaT-24,0
NaT-25,6
NaT-26,22
NaT-27,5
NaT-28,4
NaT-29,4
NaT-30,9
NaT-31,1
NaT-01,15
NaT-02,14
NaT-03,8
NaT-04,9
NaT-05,13
NaT-06,9
NaT-07,11
NaT-08,8
NaT-09,17
NaT-10,8
NaT-11,13
NaT-12,10
NaT-13,10
NaT-14,10
NaT-15,16
NaT-16,23
NaT-17,10
NaT-18,21
NaT-19,12
NaT-20,13
NaT-21,13
NaT-22,26
NaT-23,20
NaT-24,15
NaT-25,19
NaT-26,19
NaT-27,8
NaT-28,13
NaT-29,19
NaT-30,16
NaT-31,11
NaT-01,1
NaT-02,1
NaT-03,2
NaT-04,2
NaT-05,0
NaT-06,1
NaT-07,0
NaT-08,0
NaT-09,4
NaT-10,2
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,2
NaT-15,0
NaT-16,2
NaT-17,1
NaT-18,1
NaT-19,0
NaT-20,2
NaT-21,1
NaT-22,2
NaT-23,2
NaT-24,4
NaT-25,1
NaT-26,0
NaT-27,1
NaT-28,0
NaT-29,1
NaT-30,5
NaT-31,1
NaT-01,4
NaT-02,8
NaT-03,4
NaT-04,3
NaT-05,3
NaT-06,5
NaT-07,3
NaT-08,11
NaT-09,9
NaT-10,6
NaT-11,4
NaT-12,10
NaT-13,4
NaT-14,2
NaT-15,11
NaT-16,14
NaT-17,9
NaT-18,5
NaT-19,12
NaT-20,10
NaT-21,6
NaT-22,7
NaT-23,8
NaT-24,4
NaT-25,2
NaT-26,3
NaT-27,19
NaT-28,4
NaT-29,2
NaT-30,3
NaT-31,4
NaT-01,25
NaT-02,14
NaT-03,21
NaT-04,19
NaT-05,9
NaT-06,4
NaT-07,32
NaT-08,14
NaT-09,8
NaT-10,17
NaT-11,10
NaT-12,4
NaT-13,3
NaT-14,13
NaT-15,14
NaT-16,15
NaT-17,21
NaT-18,18
NaT-19,6
NaT-20,6
NaT-21,18
NaT-22,12
NaT-23,18
NaT-24,21
NaT-25,13
NaT-26,10
NaT-27,4
NaT-28,6
NaT-29,11
NaT-30,13
NaT-31,13
NaT-01,25
NaT-02,15
NaT-03,26
NaT-04,18
NaT-05,18
NaT-06,18
NaT-07,16
NaT-08,18
NaT-09,27
NaT-10,6
NaT-11,27
NaT-12,19
NaT-13,10
NaT-14,9
NaT-15,13
NaT-16,14
NaT-17,21
NaT-18,17
NaT-19,41
NaT-20,16
NaT-21,4
NaT-22,19
NaT-23,25
NaT-24,9
NaT-25,4
NaT-26,13
NaT-27,25
NaT-28,6
NaT-29,24
NaT-30,9
NaT-31,17
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,1
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,1
NaT-31,0
NaT-01,2
NaT-02,3
NaT-03,2
NaT-04,5
NaT-05,0
NaT-06,1
NaT-07,2
NaT-08,0
NaT-09,1
NaT-10,3
NaT-11,2
NaT-12,1
NaT-13,1
NaT-14,2
NaT-15,2
NaT-16,2
NaT-17,3
NaT-18,9
NaT-19,4
NaT-20,1
NaT-21,5
NaT-22,3
NaT-23,1
NaT-24,5
NaT-25,3
NaT-26,6
NaT-27,1
NaT-28,5
NaT-29,5
NaT-30,4
NaT-31,5
NaT-01,26
NaT-02,23
NaT-03,18
NaT-04,22
NaT-05,25
NaT-06,17
NaT-07,19
NaT-08,27
NaT-09,22
NaT-10,25
NaT-11,30
NaT-12,24
NaT-13,23
NaT-14,23
NaT-15,16
NaT-16,33
NaT-17,17
NaT-18,20
NaT-19,30
NaT-20,26
NaT-21,28
NaT-22,31
NaT-23,25
NaT-24,21
NaT-25,18
NaT-26,20
NaT-27,30
NaT-28,22
NaT-29,17
NaT-30,12
NaT-31,18
NaT-01,41
NaT-02,40
NaT-03,42
NaT-04,34
NaT-05,76
NaT-06,92
NaT-07,40
NaT-08,39
NaT-09,30
NaT-10,35
NaT-11,39
NaT-12,51
NaT-13,27
NaT-14,35
NaT-15,40
NaT-16,35
NaT-17,58
NaT-18,33
NaT-19,55
NaT-20,47
NaT-21,37
NaT-22,48
NaT-23,44
NaT-24,59
NaT-25,54
NaT-26,59
NaT-27,100
NaT-28,46
NaT-29,31
NaT-30,40
NaT-31,30
NaT-01,10
NaT-02,11
NaT-03,11
NaT-04,8
NaT-05,0
NaT-06,4
NaT-07,6
NaT-08,8
NaT-09,6
NaT-10,7
NaT-11,4
NaT-12,1
NaT-13,4
NaT-14,4
NaT-15,8
NaT-16,16
NaT-17,7
NaT-18,10
NaT-19,3
NaT-20,5
NaT-21,5
NaT-22,14
NaT-23,12
NaT-24,13
NaT-25,8
NaT-26,5
NaT-27,12
NaT-28,11
NaT-29,6
NaT-30,10
NaT-31,13
NaT-01,2
NaT-02,2
NaT-03,0
NaT-04,8
NaT-05,2
NaT-06,7
NaT-07,5
NaT-08,3
NaT-09,3
NaT-10,7
NaT-11,3
NaT-12,6
NaT-13,11
NaT-14,8
NaT-15,6
NaT-16,1
NaT-17,3
NaT-18,7
NaT-19,4
NaT-20,13
NaT-21,2
NaT-22,11
NaT-23,7
NaT-24,8
NaT-25,5
NaT-26,2
NaT-27,3
NaT-28,7
NaT-29,3
NaT-30,5
NaT-31,5
NaT-01,28
NaT-02,26
NaT-03,24
NaT-04,21
NaT-05,12
NaT-06,12
NaT-07,28
NaT-08,23
NaT-09,17
NaT-10,27
NaT-11,25
NaT-12,12
NaT-13,12
NaT-14,22
NaT-15,20
NaT-16,26
NaT-17,15
NaT-18,11
NaT-19,11
NaT-20,10
NaT-21,22
NaT-22,24
NaT-23,21
NaT-24,21
NaT-25,12
NaT-26,5
NaT-27,8
NaT-28,11
NaT-29,14
NaT-30,11
NaT-31,35
NaT-01,1
NaT-02,6
NaT-03,2
NaT-04,9
NaT-05,7
NaT-06,4
NaT-07,5
NaT-08,3
NaT-09,0
NaT-10,2
NaT-11,3
NaT-12,3
NaT-13,3
NaT-14,0
NaT-15,4
NaT-16,4
NaT-17,3
NaT-18,3
NaT-19,6
NaT-20,5
NaT-21,5
NaT-22,3
NaT-23,4
NaT-24,3
NaT-25,1
NaT-26,5
NaT-27,2
NaT-28,3
NaT-29,5
NaT-30,2
NaT-31,3
NaT-01,34
NaT-02,96
NaT-03,53
NaT-04,64
NaT-05,74
NaT-06,53
NaT-07,60
NaT-08,26
NaT-09,21
NaT-10,91
NaT-11,53
NaT-12,20
NaT-13,11
NaT-14,44
NaT-15,48
NaT-16,35
NaT-17,31
NaT-18,21
NaT-19,31
NaT-20,56
NaT-21,22
NaT-22,38
NaT-23,23
NaT-24,23
NaT-25,46
NaT-26,39
NaT-27,26
NaT-28,40
NaT-29,37
NaT-30,42
NaT-31,19
NaT-01,5
NaT-02,1
NaT-03,4
NaT-04,4
NaT-05,6
NaT-06,6
NaT-07,6
NaT-08,16
NaT-09,4
NaT-10,4
NaT-11,5
NaT-12,11
NaT-13,3
NaT-14,7
NaT-15,6
NaT-16,6
NaT-17,3
NaT-18,7
NaT-19,7
NaT-20,2
NaT-21,8
NaT-22,3
NaT-23,2
NaT-24,8
NaT-25,2
NaT-26,14
NaT-27,3
NaT-28,13
NaT-29,3
NaT-30,2
NaT-31,9
NaT-01,35
NaT-02,17
NaT-03,32
NaT-04,24
NaT-05,13
NaT-06,12
NaT-07,20
NaT-08,29
NaT-09,24
NaT-10,14
NaT-11,24
NaT-12,12
NaT-13,6
NaT-14,18
NaT-15,26
NaT-16,14
NaT-17,30
NaT-18,25
NaT-19,16
NaT-20,9
NaT-21,19
NaT-22,18
NaT-23,16
NaT-24,24
NaT-25,19
NaT-26,18
NaT-27,12
NaT-28,20
NaT-29,24
NaT-30,31
NaT-31,32
NaT-01,8
NaT-02,3
NaT-03,14
NaT-04,5
NaT-05,6
NaT-06,8
NaT-07,6
NaT-08,11
NaT-09,9
NaT-10,4
NaT-11,3
NaT-12,2
NaT-13,10
NaT-14,6
NaT-15,11
NaT-16,10
NaT-17,6
NaT-18,7
NaT-19,12
NaT-20,9
NaT-21,10
NaT-22,8
NaT-23,6
NaT-24,9
NaT-25,5
NaT-26,7
NaT-27,13
NaT-28,5
NaT-29,7
NaT-30,3
NaT-31,6
NaT-01,10
NaT-02,19
NaT-03,20
NaT-04,22
NaT-05,25
NaT-06,14
NaT-07,13
NaT-08,13
NaT-09,12
NaT-10,14
NaT-11,9
NaT-12,14
NaT-13,15
NaT-14,8
NaT-15,20
NaT-16,14
NaT-17,11
NaT-18,17
NaT-19,34
NaT-20,18
NaT-21,6
NaT-22,10
NaT-23,13
NaT-24,15
NaT-25,17
NaT-26,35
NaT-27,11
NaT-28,10
NaT-29,12
NaT-30,21
NaT-31,17
NaT-01,12
NaT-02,14
NaT-03,12
NaT-04,16
NaT-05,13
NaT-06,6
NaT-07,13
NaT-08,5
NaT-09,7
NaT-10,9
NaT-11,3
NaT-12,1
NaT-13,0
NaT-14,0
NaT-15,10
NaT-16,1
NaT-17,6
NaT-18,11
NaT-19,7
NaT-20,0
NaT-21,2
NaT-22,4
NaT-23,3
NaT-24,3
NaT-25,3
NaT-26,12
NaT-27,6
NaT-28,1
NaT-29,5
NaT-30,4
NaT-31,6
NaT-01,10
NaT-02,13
NaT-03,10
NaT-04,7
NaT-05,20
NaT-06,12
NaT-07,5
NaT-08,9
NaT-09,7
NaT-10,9
NaT-11,17
NaT-12,18
NaT-13,8
NaT-14,7
NaT-15,6
NaT-16,5
NaT-17,16
NaT-18,14
NaT-19,29
NaT-20,18
NaT-21,11
NaT-22,10
NaT-23,11
NaT-24,9
NaT-25,11
NaT-26,16
NaT-27,8
NaT-28,12
NaT-29,11
NaT-30,9
NaT-31,5
NaT-01,13
NaT-02,12
NaT-03,8
NaT-04,10
NaT-05,2
NaT-06,10
NaT-07,7
NaT-08,17
NaT-09,11
NaT-10,6
NaT-11,14
NaT-12,7
NaT-13,4
NaT-14,6
NaT-15,9
NaT-16,12
NaT-17,4
NaT-18,3
NaT-19,12
NaT-20,8
NaT-21,6
NaT-22,15
NaT-23,11
NaT-24,10
NaT-25,8
NaT-26,8
NaT-27,3
NaT-28,5
NaT-29,12
NaT-30,7
NaT-31,8
NaT-01,0
NaT-02,2
NaT-03,4
NaT-04,2
NaT-05,1
NaT-06,0
NaT-07,1
NaT-08,4
NaT-09,4
NaT-10,2
NaT-11,4
NaT-12,3
NaT-13,1
NaT-14,4
NaT-15,3
NaT-16,0
NaT-17,0
NaT-18,2
NaT-19,3
NaT-20,0
NaT-21,2
NaT-22,2
NaT-23,2
NaT-24,3
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,1
NaT-29,4
NaT-30,2
NaT-31,0
NaT-01,13
NaT-02,12
NaT-03,9
NaT-04,10
NaT-05,9
NaT-06,16
NaT-07,13
NaT-08,12
NaT-09,10
NaT-10,11
NaT-11,14
NaT-12,14
NaT-13,5
NaT-14,8
NaT-15,10
NaT-16,17
NaT-17,15
NaT-18,12
NaT-19,15
NaT-20,15
NaT-21,16
NaT-22,21
NaT-23,17
NaT-24,21
NaT-25,8
NaT-26,19
NaT-27,17
NaT-28,16
NaT-29,15
NaT-30,10
NaT-31,13
NaT-01,15
NaT-02,15
NaT-03,12
NaT-04,18
NaT-05,14
NaT-06,15
NaT-07,17
NaT-08,18
NaT-09,18
NaT-10,21
NaT-11,19
NaT-12,23
NaT-13,26
NaT-14,22
NaT-15,20
NaT-16,30
NaT-17,25
NaT-18,30
NaT-19,23
NaT-20,24
NaT-21,18
NaT-22,20
NaT-23,25
NaT-24,27
NaT-25,18
NaT-26,25
NaT-27,15
NaT-28,27
NaT-29,30
NaT-30,20
NaT-31,23
NaT-01,8
NaT-02,12
NaT-03,6
NaT-04,8
NaT-05,1
NaT-06,3
NaT-07,10
NaT-08,6
NaT-09,3
NaT-10,6
NaT-11,9
NaT-12,12
NaT-13,3
NaT-14,7
NaT-15,13
NaT-16,9
NaT-17,10
NaT-18,6
NaT-19,15
NaT-20,4
NaT-21,14
NaT-22,7
NaT-23,10
NaT-24,7
NaT-25,8
NaT-26,2
NaT-27,2
NaT-28,8
NaT-29,10
NaT-30,12
NaT-31,14
NaT-01,103
NaT-02,66
NaT-03,56
NaT-04,48
NaT-05,11
NaT-06,16
NaT-07,61
NaT-08,52
NaT-09,48
NaT-10,40
NaT-11,36
NaT-12,9
NaT-13,7
NaT-14,11
NaT-15,57
NaT-16,60
NaT-17,42
NaT-18,40
NaT-19,10
NaT-20,23
NaT-21,56
NaT-22,74
NaT-23,67
NaT-24,55
NaT-25,67
NaT-26,10
NaT-27,12
NaT-28,55
NaT-29,57
NaT-30,75
NaT-31,62
NaT-01,155
NaT-02,176
NaT-03,120
NaT-04,104
NaT-05,144
NaT-06,125
NaT-07,100
NaT-08,123
NaT-09,132
NaT-10,163
NaT-11,140
NaT-12,124
NaT-13,145
NaT-14,85
NaT-15,146
NaT-16,124
NaT-17,168
NaT-18,128
NaT-19,180
NaT-20,204
NaT-21,117
NaT-22,164
NaT-23,152
NaT-24,199
NaT-25,136
NaT-26,129
NaT-27,133
NaT-28,114
NaT-29,140
NaT-30,148
NaT-31,110
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,2
NaT-05,0
NaT-06,1
NaT-07,1
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,14
NaT-12,8
NaT-13,0
NaT-14,4
NaT-15,3
NaT-16,5
NaT-17,2
NaT-18,1
NaT-19,6
NaT-20,3
NaT-21,6
NaT-22,3
NaT-23,5
NaT-24,3
NaT-25,0
NaT-26,1
NaT-27,2
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,16
NaT-02,14
NaT-03,6
NaT-04,16
NaT-05,13
NaT-06,2
NaT-07,12
NaT-08,18
NaT-09,11
NaT-10,16
NaT-11,8
NaT-12,16
NaT-13,15
NaT-14,12
NaT-15,18
NaT-16,20
NaT-17,21
NaT-18,20
NaT-19,13
NaT-20,7
NaT-21,18
NaT-22,15
NaT-23,19
NaT-24,13
NaT-25,18
NaT-26,11
NaT-27,4
NaT-28,11
NaT-29,8
NaT-30,10
NaT-31,11
NaT-01,25
NaT-02,34
NaT-03,17
NaT-04,23
NaT-05,12
NaT-06,18
NaT-07,26
NaT-08,16
NaT-09,22
NaT-10,23
NaT-11,19
NaT-12,13
NaT-13,15
NaT-14,20
NaT-15,16
NaT-16,22
NaT-17,18
NaT-18,15
NaT-19,11
NaT-20,22
NaT-21,23
NaT-22,20
NaT-23,33
NaT-24,20
NaT-25,17
NaT-26,16
NaT-27,10
NaT-28,28
NaT-29,25
NaT-30,22
NaT-31,17
NaT-01,2
NaT-02,6
NaT-03,5
NaT-04,6
NaT-05,1
NaT-06,2
NaT-07,5
NaT-08,12
NaT-09,5
NaT-10,3
NaT-11,7
NaT-12,6
NaT-13,6
NaT-14,4
NaT-15,4
NaT-16,6
NaT-17,5
NaT-18,7
NaT-19,4
NaT-20,7
NaT-21,8
NaT-22,9
NaT-23,11
NaT-24,7
NaT-25,8
NaT-26,6
NaT-27,8
NaT-28,12
NaT-29,15
NaT-30,6
NaT-31,5
NaT-01,20
NaT-02,13
NaT-03,26
NaT-04,7
NaT-05,12
NaT-06,15
NaT-07,15
NaT-08,26
NaT-09,17
NaT-10,16
NaT-11,15
NaT-12,18
NaT-13,24
NaT-14,6
NaT-15,17
NaT-16,22
NaT-17,19
NaT-18,14
NaT-19,32
NaT-20,17
NaT-21,25
NaT-22,14
NaT-23,16
NaT-24,13
NaT-25,15
NaT-26,16
NaT-27,30
NaT-28,9
NaT-29,17
NaT-30,9
NaT-31,78
NaT-01,11
NaT-02,10
NaT-03,6
NaT-04,3
NaT-05,7
NaT-06,3
NaT-07,9
NaT-08,8
NaT-09,7
NaT-10,3
NaT-11,5
NaT-12,5
NaT-13,3
NaT-14,4
NaT-15,11
NaT-16,7
NaT-17,12
NaT-18,8
NaT-19,9
NaT-20,7
NaT-21,12
NaT-22,7
NaT-23,11
NaT-24,9
NaT-25,7
NaT-26,3
NaT-27,6
NaT-28,12
NaT-29,6
NaT-30,10
NaT-31,11
NaT-01,2
NaT-02,6
NaT-03,3
NaT-04,5
NaT-05,5
NaT-06,7
NaT-07,6
NaT-08,2
NaT-09,13
NaT-10,3
NaT-11,8
NaT-12,5
NaT-13,2
NaT-14,8
NaT-15,4
NaT-16,5
NaT-17,2
NaT-18,8
NaT-19,3
NaT-20,4
NaT-21,6
NaT-22,2
NaT-23,1
NaT-24,2
NaT-25,5
NaT-26,8
NaT-27,6
NaT-28,2
NaT-29,4
NaT-30,3
NaT-31,11
NaT-01,54
NaT-02,74
NaT-03,60
NaT-04,81
NaT-05,57
NaT-06,64
NaT-07,76
NaT-08,58
NaT-09,65
NaT-10,77
NaT-11,65
NaT-12,51
NaT-13,77
NaT-14,46
NaT-15,60
NaT-16,60
NaT-17,63
NaT-18,79
NaT-19,68
NaT-20,83
NaT-21,75
NaT-22,63
NaT-23,73
NaT-24,74
NaT-25,69
NaT-26,62
NaT-27,77
NaT-28,63
NaT-29,56
NaT-30,55
NaT-31,52
NaT-01,6
NaT-02,11
NaT-03,5
NaT-04,15
NaT-05,30
NaT-06,25
NaT-07,16
NaT-08,18
NaT-09,13
NaT-10,22
NaT-11,20
NaT-12,23
NaT-13,23
NaT-14,13
NaT-15,19
NaT-16,19
NaT-17,11
NaT-18,20
NaT-19,18
NaT-20,26
NaT-21,8
NaT-22,7
NaT-23,16
NaT-24,11
NaT-25,17
NaT-26,21
NaT-27,27
NaT-28,7
NaT-29,7
NaT-30,8
NaT-31,13
NaT-01,0
NaT-02,1
NaT-03,3
NaT-04,1
NaT-05,1
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,1
NaT-10,1
NaT-11,2
NaT-12,0
NaT-13,3
NaT-14,0
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,1
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,1
NaT-24,2
NaT-25,1
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,1
NaT-02,4
NaT-03,4
NaT-04,4
NaT-05,4
NaT-06,5
NaT-07,5
NaT-08,2
NaT-09,7
NaT-10,8
NaT-11,11
NaT-12,3
NaT-13,6
NaT-14,5
NaT-15,5
NaT-16,3
NaT-17,4
NaT-18,5
NaT-19,7
NaT-20,9
NaT-21,8
NaT-22,2
NaT-23,6
NaT-24,8
NaT-25,4
NaT-26,4
NaT-27,6
NaT-28,4
NaT-29,4
NaT-30,2
NaT-31,11
NaT-01,9
NaT-02,7
NaT-03,5
NaT-04,14
NaT-05,9
NaT-06,5
NaT-07,3
NaT-08,6
NaT-09,2
NaT-10,3
NaT-11,12
NaT-12,4
NaT-13,11
NaT-14,6
NaT-15,9
NaT-16,22
NaT-17,8
NaT-18,7
NaT-19,17
NaT-20,21
NaT-21,7
NaT-22,9
NaT-23,14
NaT-24,9
NaT-25,10
NaT-26,16
NaT-27,17
NaT-28,8
NaT-29,9
NaT-30,5
NaT-31,6
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,0
NaT-08,2
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,0
NaT-02,2
NaT-03,6
NaT-04,5
NaT-05,8
NaT-06,1
NaT-07,9
NaT-08,0
NaT-09,4
NaT-10,1
NaT-11,13
NaT-12,4
NaT-13,2
NaT-14,2
NaT-15,2
NaT-16,2
NaT-17,5
NaT-18,7
NaT-19,3
NaT-20,0
NaT-21,2
NaT-22,2
NaT-23,3
NaT-24,3
NaT-25,0
NaT-26,3
NaT-27,2
NaT-28,2
NaT-29,0
NaT-30,2
NaT-31,0
NaT-01,11
NaT-02,11
NaT-03,16
NaT-04,16
NaT-05,17
NaT-06,11
NaT-07,11
NaT-08,7
NaT-09,9
NaT-10,5
NaT-11,8
NaT-12,14
NaT-13,18
NaT-14,9
NaT-15,16
NaT-16,14
NaT-17,9
NaT-18,19
NaT-19,17
NaT-20,16
NaT-21,10
NaT-22,12
NaT-23,10
NaT-24,9
NaT-25,10
NaT-26,10
NaT-27,13
NaT-28,8
NaT-29,6
NaT-30,19
NaT-31,13
NaT-01,0
NaT-02,4
NaT-03,0
NaT-04,0
NaT-05,1
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,1
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,2
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,6
NaT-02,6
NaT-03,7
NaT-04,6
NaT-05,6
NaT-06,7
NaT-07,3
NaT-08,4
NaT-09,8
NaT-10,5
NaT-11,5
NaT-12,4
NaT-13,1
NaT-14,3
NaT-15,11
NaT-16,11
NaT-17,9
NaT-18,10
NaT-19,6
NaT-20,11
NaT-21,7
NaT-22,11
NaT-23,9
NaT-24,6
NaT-25,6
NaT-26,5
NaT-27,4
NaT-28,3
NaT-29,14
NaT-30,14
NaT-31,9
